55496,"2016-11-05 00:00:00",Bournemouth,Sunderland,8678,8472,"2016-11-06 00:00:00",1.65,4.2,5.5,1.62,3.9,5.75,1.65,3.8,5.3,1.62,4.2,5.5,1.63,4.27,5.78,1.67,3.6,6.0,1.63,4.4,5.61,1.65,4.0,5.75
55500,"2016-10-01 00:00:00",Watford,Bournemouth,9817,8678,"2016-10-02 00:00:00",2.38,3.3,3.3,2.3,3.25,3.25,2.2,3.15,3.5,2.38,3.25,3.25,2.42,3.32,3.27,2.4,3.2,3.2,2.51,3.33,3.11,2.38,3.4,3.25
55506,"2016-09-30 00:00:00",Everton,"Crystal Palace",8668,9826,"2016-10-02 00:00:00",1.73,4.0,5.0,1.72,3.75,5.0,1.75,3.6,4.8,1.73,3.9,5.0,1.74,3.95,5.25,1.75,3.8,5.0,1.76,3.88,5.1,1.75,3.9,5.0
55521,"2016-12-14 00:00:00",Middlesbrough,Liverpool,8549,8650,"2016-12-14 00:00:00",6.0,4.33,1.6,6.0,4.1,1.57,5.5,4.0,1.6,5.75,4.0,1.57,6.48,4.28,1.58,6.0,4.0,1.6,5.53,3.91,1.71,6.25,4.3,1.57
55526,"2016-12-14 00:00:00",Sunderland,Chelsea,8472,8455,"2016-12-14 00:00:00",10.0,5.75,1.33,9.5,5.0,1.34,9.5,5.5,1.3,9.0,5.0,1.33,10.45,5.72,1.33,9.0,5.0,1.33,7.26,4.51,1.51,10.5,5.5,1.33
55528,"2016-12-13 00:00:00",Everton,Arsenal,8668,9825,"2016-12-14 00:00:00",4.2,3.75,1.91,4.25,3.7,1.9,4.1,3.5,1.9,4.25,3.6,1.91,4.28,3.77,1.92,4.2,3.6,1.91,4.14,3.78,1.94,4.2,3.8,1.91
55537,"2016-09-24 00:00:00",Sunderland,"Crystal Palace",8472,9826,"2016-09-26 00:00:00",2.88,3.25,2.7,2.8,3.2,2.6,2.7,3.3,2.6,2.88,3.25,2.62,2.88,3.3,2.7,2.8,3.2,2.7,2.51,3.31,3.13,2.88,3.3,2.7
55545,"2017-04-26 00:00:00",Middlesbrough,Sunderland,8549,8472,"2017-04-30 00:00:00",2.3,3.4,3.4,2.2,3.3,3.4,2.1,3.4,3.5,2.15,3.3,3.3,2.23,3.44,3.58,2.25,3.3,3.2,2.21,3.45,3.6,2.3,3.4,3.4
55556,"2016-12-17 00:00:00","Crystal Palace",Chelsea,9826,8455,"2016-12-19 00:00:00",6.5,4.2,1.57,6.0,4.1,1.57,6.5,4.2,1.5,6.0,4.0,1.62,5.85,4.3,1.62,6.5,3.75,1.62,6.85,4.44,1.54,5.75,4.3,1.62
55557,"2016-12-17 00:00:00",Sunderland,Watford,8472,9817,"2016-12-19 00:00:00",2.63,3.3,2.9,2.55,3.2,2.9,2.5,3.3,2.85,2.62,3.25,2.88,2.67,3.23,2.97,2.62,3.2,2.9,2.67,3.32,2.9,2.6,3.3,3.0
55562,"2016-08-13 00:00:00",Southampton,Watford,8466,9817,"2016-08-15 00:00:00",1.8,3.75,5.0,1.8,3.4,4.5,1.8,3.5,4.2,1.8,3.6,5.0,1.88,3.68,4.64,1.83,3.4,4.5,1.8,3.83,4.91,1.83,3.6,5.0
55569,"2016-10-29 00:00:00",Sunderland,Arsenal,8472,9825,"2016-10-31 00:00:00",9.0,5.0,1.4,8.0,5.25,1.4,7.5,4.8,1.4,8.0,5.0,1.4,8.25,5.1,1.42,8.5,4.8,1.4,8.14,4.87,1.44,8.5,5.2,1.4
55578,"2016-10-29 00:00:00",Middlesbrough,Bournemouth,8549,8678,"2016-10-31 00:00:00",2.5,3.2,3.2,2.45,3.1,3.1,2.5,3.1,3.0,2.5,3.1,3.2,2.57,3.15,3.19,2.6,3.0,3.1,2.52,3.13,3.29,2.5,3.2,3.2
55598,"2017-05-10 00:00:00",Southampton,Arsenal,8466,9825,"2017-05-13 00:00:00",3.6,3.8,2.05,3.5,3.75,2.0,3.7,3.5,2.0,3.4,3.5,2.0,3.69,3.75,2.07,3.6,3.6,2.0,3.3,3.77,2.21,3.6,3.8,2.05
55609,"2017-01-14 00:00:00",Watford,Middlesbrough,9817,8549,"2017-01-15 00:00:00",2.5,3.2,3.2,2.5,3.1,3.1,2.3,3.3,3.15,2.5,3.2,3.0,2.51,3.18,3.25,2.5,3.1,3.1,2.35,3.14,3.62,2.5,3.1,3.3
55620,"2017-05-21 00:00:00",Liverpool,Middlesbrough,8650,8549,"2017-05-21 00:00:00",1.14,9.0,23.0,1.11,9.25,26.0,1.15,7.5,18.0,1.11,8.5,23.0,1.14,9.31,27.82,1.1,9.0,26.0,1.15,10.5,19.09,1.11,9.0,31.0
55646,"2017-04-05 00:00:00",Liverpool,Bournemouth,8650,8678,"2017-04-08 00:00:00",1.36,5.25,9.5,1.36,5.25,8.25,1.3,5.5,9.5,1.36,5.0,8.0,1.4,5.31,8.45,1.36,5.0,9.0,1.44,4.85,8.4,1.36,5.25,9.0
55649,"2017-04-01 00:00:00",Watford,Sunderland,9817,8472,"2017-04-01 00:00:00",1.85,3.6,4.75,1.83,3.6,4.5,1.85,3.5,4.3,1.8,3.5,4.5,1.87,3.67,4.72,1.85,3.6,4.5,1.97,3.6,4.23,1.85,3.6,4.8
